Time,PSZ-AC_1:6:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Heat Cap [W],PSZ-AC_1:6:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Heat Cap [W],PSZ-AC_1:6:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:6:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:6:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Heat Cap [W],PSZ-AC_2:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Heat Cap [W],PSZ-AC_2:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:5:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Heat Cap [W],PSZ-AC_2:7:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Heat Cap [W],PSZ-AC_2:7:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:7:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:7:DesPer 2:Des Tot Cool Cap [W],VAV_OTHER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Heat Cap [W],VAV_OTHER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 1:Des Sens Cool Cap [W],VAV_OTHER:DesPer 1:Des Tot Cool Cap [W],VAV_OTHER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Heat Cap [W],VAV_OTHER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OTHER:DesPer 2:Des Sens Cool Cap [W],VAV_OTHER:DesPer 2:Des Tot Cool Cap [W],VAV_POD_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Heat Cap [W],VAV_POD_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 1:Des Sens Cool Cap [W],VAV_POD_1:DesPer 1:Des Tot Cool Cap [W],VAV_POD_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Heat Cap [W],VAV_POD_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_1:DesPer 2:Des Sens Cool Cap [W],VAV_POD_1:DesPer 2:Des Tot Cool Cap [W],VAV_POD_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Heat Cap [W],VAV_POD_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 1:Des Sens Cool Cap [W],VAV_POD_2:DesPer 1:Des Tot Cool Cap [W],VAV_POD_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Heat Cap [W],VAV_POD_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_2:DesPer 2:Des Sens Cool Cap [W],VAV_POD_2:DesPer 2:Des Tot Cool Cap [W],VAV_POD_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Heat Cap [W],VAV_POD_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 1:Des Sens Cool Cap [W],VAV_POD_3:DesPer 1:Des Tot Cool Cap [W],VAV_POD_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Heat Cap [W],VAV_POD_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_POD_3:DesPer 2:Des Sens Cool Cap [W],VAV_POD_3:DesPer 2:Des Tot Cool Cap [W]
13:10:00,2.252477E-01,1.371633E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.055496E+03,6.595658E-01,1.189949E+04,2.945982E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.093075E+04,1.281810E+00,2.241076E+04,5.401415E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.310584E+04,2.486971E+00,4.486844E+04,1.110817E+05,3.456690E+00,8.782367E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.186164E+00,6.379451E+04,1.330576E+05,3.054129E+00,1.059863E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.653194E+00,6.046352E+04,1.383540E+05,2.564150E+00,8.993693E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.963713E+00,4.975484E+04,1.154500E+05,2.453367E+00,8.463546E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.940162E+00,4.855108E+04,1.108199E+05
13:15:00,2.249261E-01,1.369675E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.045584E+03,6.386796E-01,1.155129E+04,2.855667E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.087804E+04,1.287521E+00,2.252774E+04,5.414696E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.299443E+04,2.486971E+00,4.497986E+04,1.111976E+05,3.455146E+00,8.783035E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.221169E+00,6.429857E+04,1.335949E+05,3.053833E+00,1.059876E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.692315E+00,6.103146E+04,1.389968E+05,2.563879E+00,8.993810E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,2.995669E+00,5.022269E+04,1.159824E+05,2.453092E+00,8.463665E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,2.971877E+00,4.901003E+04,1.113381E+05
13:20:00,2.246094E-01,1.367746E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.035673E+03,6.163798E-01,1.117558E+04,2.758831E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.082534E+04,1.292899E+00,2.264096E+04,5.427506E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.288301E+04,2.486971E+00,4.509127E+04,1.113134E+05,3.453624E+00,8.783692E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.255790E+00,6.479830E+04,1.341260E+05,3.053542E+00,1.059888E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.730306E+00,6.158669E+04,1.396227E+05,2.563612E+00,8.993925E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.027008E+00,5.068361E+04,1.165050E+05,2.452822E+00,8.463782E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.002775E+00,4.945979E+04,1.118440E+05
13:25:00,2.242975E-01,1.365847E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.025761E+03,5.928564E-01,1.077564E+04,2.656305E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.077263E+04,1.297942E+00,2.275040E+04,5.439842E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.277159E+04,2.486971E+00,4.520269E+04,1.114293E+05,3.452124E+00,8.784340E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.290062E+00,6.529409E+04,1.346515E+05,3.053255E+00,1.059901E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.767428E+00,6.213214E+04,1.402354E+05,2.563349E+00,8.994039E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.057819E+00,5.113858E+04,1.170191E+05,2.452556E+00,8.463896E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.033031E+00,4.990231E+04,1.123400E+05
13:30:00,2.239903E-01,1.363976E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.015849E+03,5.682868E-01,1.035452E+04,2.548868E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.071992E+04,1.302646E+00,2.285604E+04,5.451703E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.266018E+04,2.486971E+00,4.531411E+04,1.115451E+05,3.450645E+00,8.784979E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.324045E+00,6.578665E+04,1.351723E+05,3.052972E+00,1.059913E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.804070E+00,6.267220E+04,1.408404E+05,2.563090E+00,8.994151E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.088237E+00,5.158913E+04,1.175266E+05,2.452295E+00,8.464010E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.062928E+00,5.034081E+04,1.128302E+05
13:35:00,2.236877E-01,1.362133E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,2.005938E+03,5.623310E-01,1.027120E+04,2.524775E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.066721E+04,1.307196E+00,2.295994E+04,5.463345E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.254876E+04,2.486971E+00,4.542552E+04,1.116610E+05,3.449189E+00,8.785608E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.357973E+00,6.627859E+04,1.356916E+05,3.052694E+00,1.059925E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.840885E+00,6.321421E+04,1.414465E+05,2.562836E+00,8.994261E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.118578E+00,5.203882E+04,1.180318E+05,2.452037E+00,8.464121E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.092929E+00,5.078047E+04,1.133208E+05
13:40:00,2.233896E-01,1.360319E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.996026E+03,5.592115E-01,1.023927E+04,2.513373E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.061450E+04,1.311592E+00,2.306211E+04,5.474767E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.243734E+04,2.486971E+00,4.553694E+04,1.117768E+05,3.447753E+00,8.786228E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.391974E+00,6.677135E+04,1.362111E+05,3.052420E+00,1.059937E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.878356E+00,6.376359E+04,1.420601E+05,2.562585E+00,8.994369E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.149051E+00,5.248999E+04,1.185377E+05,2.451783E+00,8.464230E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.123371E+00,5.122509E+04,1.138162E+05
13:45:00,2.230961E-01,1.358531E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.986115E+03,5.570548E-01,1.022474E+04,2.506274E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.056180E+04,1.315857E+00,2.316281E+04,5.486006E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.232593E+04,2.486971E+00,4.564835E+04,1.118926E+05,3.446339E+00,8.786839E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.426130E+00,6.726584E+04,1.367319E+05,3.052151E+00,1.059948E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.916889E+00,6.432493E+04,1.426868E+05,2.562338E+00,8.994476E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.179811E+00,5.294439E+04,1.190464E+05,2.451533E+00,8.464338E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.154536E+00,5.167786E+04,1.143203E+05
13:50:00,2.228069E-01,1.356770E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.976203E+03,5.556265E-01,1.022342E+04,2.502436E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.050909E+04,1.320000E+00,2.326213E+04,5.497073E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.221451E+04,2.486971E+00,4.575977E+04,1.120085E+05,3.444944E+00,8.787441E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.460490E+00,6.776264E+04,1.372546E+05,3.051885E+00,1.059960E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.956844E+00,6.490226E+04,1.433311E+05,2.562095E+00,8.994581E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.210992E+00,5.340352E+04,1.195596E+05,2.451288E+00,8.464444E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.186673E+00,5.214156E+04,1.148364E+05
13:55:00,2.225221E-01,1.355036E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.966291E+03,5.547854E-01,1.023279E+04,2.501233E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.045638E+04,1.324015E+00,2.336002E+04,5.507961E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.210310E+04,2.486971E+00,4.587119E+04,1.121243E+05,3.443571E+00,8.788035E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.495092E+00,6.826216E+04,1.377798E+05,3.051624E+00,1.059971E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,3.998512E+00,6.549887E+04,1.439968E+05,2.561856E+00,8.994684E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.242707E+00,5.386867E+04,1.200789E+05,2.451046E+00,8.464549E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.219987E+00,5.261850E+04,1.153670E+05
14:00:00,2.222415E-01,1.353327E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.544061E-01,1.025063E+04,2.502105E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.327891E+00,2.345634E+04,5.518653E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.442216E+00,8.788620E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.529972E+00,6.876481E+04,1.383078E+05,3.051367E+00,1.059982E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.042131E+00,6.611743E+04,1.446868E+05,2.561620E+00,8.994786E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.275048E+00,5.434086E+04,1.206054E+05,2.450807E+00,8.464652E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.254625E+00,5.311034E+04,1.159139E+05
14:05:00,2.219651E-01,1.351644E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.543969E-01,1.025047E+04,2.502064E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.331426E+00,2.349612E+04,5.523404E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.440882E+00,8.789196E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.564974E+00,6.915871E+04,1.387230E+05,3.051114E+00,1.059993E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.087450E+00,6.662740E+04,1.452654E+05,2.561388E+00,8.994886E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.307774E+00,5.470911E+04,1.210237E+05,2.450573E+00,8.464753E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.290382E+00,5.351271E+04,1.163686E+05
14:10:00,2.216929E-01,1.349986E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.546800E-01,1.025570E+04,2.503342E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.334693E+00,2.353288E+04,5.527791E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.439567E+00,8.789764E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.600118E+00,6.955419E+04,1.391393E+05,3.050864E+00,1.060004E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.134555E+00,6.715745E+04,1.458658E+05,2.561160E+00,8.994985E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.340893E+00,5.508181E+04,1.214463E+05,2.450342E+00,8.464853E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.327317E+00,5.392832E+04,1.168376E+05
14:15:00,2.214247E-01,1.348353E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.552076E-01,1.026545E+04,2.505722E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.337712E+00,2.356685E+04,5.531838E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.438271E+00,8.790324E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.635420E+00,6.995146E+04,1.395570E+05,3.050618E+00,1.060015E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.183458E+00,6.770774E+04,1.464880E+05,2.560935E+00,8.995082E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.374406E+00,5.545892E+04,1.218729E+05,2.450114E+00,8.464951E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.365434E+00,5.435725E+04,1.173207E+05
14:20:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.559277E-01,1.027877E+04,2.508972E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.340475E+00,2.359794E+04,5.535535E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.436993E+00,8.790876E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.670871E+00,7.035041E+04,1.399758E+05,3.050377E+00,1.060025E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.234102E+00,6.827763E+04,1.471310E+05,2.560714E+00,8.995177E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.408275E+00,5.584004E+04,1.223032E+05,2.449890E+00,8.465048E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.404690E+00,5.479899E+04,1.178173E+05
14:25:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.568074E-01,1.029503E+04,2.512943E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.342976E+00,2.362608E+04,5.538876E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.435734E+00,8.791420E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.706458E+00,7.075089E+04,1.403956E+05,3.050138E+00,1.060035E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.286356E+00,6.886562E+04,1.477928E+05,2.560496E+00,8.995271E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.442436E+00,5.622445E+04,1.227362E+05,2.449670E+00,8.465143E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.444987E+00,5.525244E+04,1.183258E+05
14:30:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.578103E-01,1.031358E+04,2.517469E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.345209E+00,2.365121E+04,5.541850E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.434493E+00,8.791956E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.742110E+00,7.115210E+04,1.408153E+05,3.049904E+00,1.060045E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.340005E+00,6.946931E+04,1.484705E+05,2.560281E+00,8.995364E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.476787E+00,5.661099E+04,1.231705E+05,2.449453E+00,8.465237E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.486170E+00,5.571586E+04,1.188443E+05
14:35:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.589311E-01,1.033430E+04,2.522527E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.347356E+00,2.367536E+04,5.544710E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.433270E+00,8.792485E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.777929E+00,7.155519E+04,1.412363E+05,3.049673E+00,1.060055E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.395149E+00,7.008983E+04,1.491652E+05,2.560070E+00,8.995455E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.511492E+00,5.700153E+04,1.236084E+05,2.449239E+00,8.465329E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.528333E+00,5.619030E+04,1.193737E+05
14:40:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.601450E-01,1.035674E+04,2.528006E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.349328E+00,2.369755E+04,5.547334E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.432064E+00,8.793005E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.813794E+00,7.195879E+04,1.416570E+05,3.049445E+00,1.060065E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.451445E+00,7.072331E+04,1.498725E+05,2.559862E+00,8.995545E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.546396E+00,5.739430E+04,1.240478E+05,2.449029E+00,8.465420E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.571225E+00,5.667295E+04,1.199109E+05
14:45:00,2.212410E-01,1.347234E+04,2.212410E-01,0.000000E+00,0.000000E+00,2.212410E-01,1.956380E+03,5.614351E-01,1.038060E+04,2.533828E+04,1.176519E+00,7.164347E+04,1.176519E+00,0.000000E+00,0.000000E+00,1.176519E+00,1.040367E+04,1.351092E+00,2.371740E+04,5.549679E+04,2.486971E+00,1.514427E+05,2.486971E+00,0.000000E+00,0.000000E+00,2.486971E+00,2.199168E+04,2.486971E+00,4.598260E+04,1.122402E+05,3.430876E+00,8.793519E+04,2.458214E+00,0.000000E+00,0.000000E+00,2.458214E+00,0.000000E+00,4.849574E+00,7.236144E+04,1.420757E+05,3.049221E+00,1.060075E+05,2.851111E+00,0.000000E+00,0.000000E+00,2.851111E+00,0.000000E+00,4.508517E+00,7.136552E+04,1.505873E+05,2.559657E+00,8.995634E+04,2.416531E+00,0.000000E+00,0.000000E+00,2.416531E+00,0.000000E+00,3.581331E+00,5.778742E+04,1.244865E+05,2.448821E+00,8.465510E+04,2.278255E+00,0.000000E+00,0.000000E+00,2.278255E+00,0.000000E+00,3.614576E+00,5.716077E+04,1.204524E+05
